,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,_SalesTeamID,_StoreID,Order Quantity,Discount Applied,Unit Cost,Unit Price
3339,In-Store,WARE-NMK1003,02/04/19,06/27/19,07/02/19,6,96,6,0.4,"2,117.87","3,651.50"
3340,Online,WARE-XYS1001,02/04/19,06/27/19,07/14/19,14,56,4,0.2,"1,759.22","2,284.70"
3341,Online,WARE-NMK1003,02/04/19,06/27/19,07/08/19,17,161,2,0.05,"3,061.63","6,378.40"
3342,In-Store,WARE-PUJ1005,05/15/19,06/28/19,07/06/19,10,325,6,0.15,"4,661.12","6,385.10"
3343,Wholesale,WARE-XYS1001,02/04/19,06/28/19,07/19/19,28,27,7,0.1,"3,900.20","5,065.20"
3344,Wholesale,WARE-UHY1004,02/04/19,06/28/19,07/20/19,27,228,6,0.075,586.12,"1,085.40"
3345,Wholesale,WARE-UHY1004,02/04/19,06/28/19,07/07/19,28,213,1,0.075,"1,760.76","2,445.50"
3346,In-Store,WARE-XYS1001,02/04/19,06/28/19,07/19/19,8,31,7,0.05,131.39,247.9
3347,In-Store,WARE-PUJ1005,02/04/19,06/28/19,07/02/19,9,313,7,0.05,825.44,"1,072.00"
3348,Distributor,WARE-NMK1003,02/04/19,06/28/19,07/07/19,23,144,4,0.075,"1,429.78","2,599.60"
3349,In-Store,WARE-NBV1002,02/04/19,06/28/19,07/13/19,6,68,6,0.15,178.22,254.6
3350,In-Store,WARE-PUJ1005,02/04/19,06/28/19,07/22/19,10,277,2,0.075,"3,890.82","6,378.40"
3351,Wholesale,WARE-UHY1004,05/15/19,06/28/19,07/26/19,28,233,2,0.075,164.62,261.3
3352,In-Store,WARE-MKL1006,02/04/19,06/29/19,07/15/19,10,340,7,0.1,"1,969.80","2,345.00"
3353,In-Store,WARE-NBV1002,05/15/19,06/29/19,07/09/19,1,71,4,0.05,670,"1,675.00"
3354,Distributor,WARE-XYS1001,05/15/19,06/29/19,07/15/19,22,53,3,0.05,"1,130.63","2,512.50"
3355,In-Store,WARE-NMK1003,02/04/19,06/29/19,07/24/19,11,176,4,0.05,"2,905.39","3,926.20"
3356,In-Store,WARE-UHY1004,02/04/19,06/29/19,07/26/19,11,220,8,0.075,"4,239.69","5,366.70"
3357,Online,WARE-PUJ1005,05/15/19,06/29/19,07/25/19,17,292,1,0.1,623.17,877.7
3358,In-Store,WARE-PUJ1005,02/04/19,06/29/19,07/03/19,8,270,6,0.075,539.89,"1,058.60"
3359,In-Store,WARE-PUJ1005,02/04/19,06/29/19,07/19/19,11,275,6,0.075,493.12,"1,072.00"
3360,Wholesale,WARE-MKL1006,02/04/19,06/30/19,07/03/19,27,329,5,0.075,"2,543.32","3,912.80"
3361,In-Store,WARE-PUJ1005,02/04/19,06/30/19,07/25/19,10,305,1,0.1,107.07,227.8
3362,Wholesale,WARE-XYS1001,02/04/19,06/30/19,07/08/19,27,30,2,0.075,558.11,"1,139.00"
3363,Distributor,WARE-UHY1004,02/04/19,06/30/19,07/07/19,25,223,6,0.05,98.49,201
3364,In-Store,WARE-PUJ1005,05/15/19,06/30/19,07/27/19,11,326,4,0.075,799.65,"1,038.50"
3365,Distributor,WARE-NMK1003,02/04/19,06/30/19,07/10/19,24,155,5,0.3,142.58,254.6
3366,In-Store,WARE-PUJ1005,02/04/19,06/30/19,07/18/19,11,320,6,0.1,518.71,"1,058.60"
3367,In-Store,WARE-PUJ1005,05/15/19,07/01/19,07/27/19,3,292,5,0.1,198.32,247.9
3368,Online,WARE-MKL1006,02/04/19,07/01/19,07/03/19,15,332,7,0.05,481.8,"1,025.10"
3369,In-Store,WARE-PUJ1005,02/04/19,07/01/19,07/22/19,2,320,1,0.075,"3,700.54","5,782.10"
3370,Wholesale,WARE-NMK1003,05/15/19,07/01/19,07/12/19,28,97,8,0.2,462.84,"1,051.90"
3371,Distributor,WARE-UHY1004,02/04/19,07/01/19,07/22/19,21,237,8,0.075,379.89,844.2
3372,In-Store,WARE-NMK1003,02/04/19,07/01/19,07/09/19,10,189,2,0.1,"2,026.08","2,412.00"
3373,Distributor,WARE-PUJ1005,05/15/19,07/02/19,07/20/19,21,293,7,0.05,804.8,"1,031.80"
3374,Distributor,WARE-NMK1003,02/04/19,07/02/19,07/28/19,24,172,1,0.1,"3,410.37","5,983.10"
3375,Distributor,WARE-NMK1003,02/04/19,07/02/19,07/25/19,22,128,7,0.05,697.87,830.8
3376,Online,WARE-PUJ1005,02/04/19,07/02/19,07/05/19,17,262,8,0.1,633.42,"1,092.10"
3377,In-Store,WARE-NMK1003,02/04/19,07/02/19,07/17/19,5,193,3,0.2,718.31,"1,011.70"
3378,In-Store,WARE-UHY1004,05/15/19,07/02/19,07/06/19,11,208,3,0.075,"1,186.10","1,882.70"
3379,Wholesale,WARE-NMK1003,02/04/19,07/02/19,07/26/19,27,171,2,0.075,914.62,"1,252.90"
3380,Distributor,WARE-NMK1003,02/04/19,07/02/19,07/09/19,24,140,8,0.2,"1,435.14","1,708.50"
3381,In-Store,WARE-PUJ1005,05/15/19,07/02/19,07/21/19,3,268,1,0.1,954.75,"1,273.00"
3382,Online,WARE-UHY1004,02/04/19,07/02/19,07/22/19,17,219,2,0.15,"1,341.34","2,438.80"
3383,In-Store,WARE-UHY1004,02/04/19,07/02/19,07/19/19,10,255,1,0.1,"1,745.28","3,061.90"
3384,Distributor,WARE-MKL1006,02/04/19,07/02/19,07/28/19,23,360,6,0.15,"1,224.76","3,061.90"
3385,In-Store,WARE-NMK1003,05/15/19,07/02/19,07/16/19,1,119,1,0.05,142.38,167.5
3386,Online,WARE-PUJ1005,02/04/19,07/02/19,07/16/19,14,323,6,0.15,"3,234.49","3,993.20"
3387,In-Store,WARE-PUJ1005,02/04/19,07/02/19,07/23/19,3,326,5,0.1,585.31,"1,125.60"
3388,Distributor,WARE-NMK1003,02/04/19,07/02/19,07/18/19,24,191,3,0.075,846.14,"1,159.10"
3389,Online,WARE-UHY1004,02/04/19,07/02/19,07/18/19,14,222,1,0.075,810.03,"1,038.50"
3390,Online,WARE-UHY1004,02/04/19,07/03/19,07/16/19,16,220,4,0.1,135.07,214.4
3391,Online,WARE-NMK1003,02/04/19,07/03/19,07/26/19,15,116,7,0.15,804.4,"1,748.70"
3392,Online,WARE-PUJ1005,02/04/19,07/03/19,07/31/19,19,275,1,0.05,"1,445.39","2,834.10"
3393,Wholesale,WARE-UHY1004,05/15/19,07/03/19,07/08/19,27,232,7,0.075,953.21,"2,324.90"
3394,Wholesale,WARE-UHY1004,02/04/19,07/03/19,07/13/19,26,227,1,0.3,"1,470.72","1,815.70"
3395,Online,WARE-NBV1002,05/15/19,07/03/19,07/10/19,17,68,3,0.1,99.43,187.6
3396,In-Store,WARE-UHY1004,02/04/19,07/03/19,07/09/19,10,224,2,0.2,505.45,"1,232.80"
3397,Online,WARE-PUJ1005,05/15/19,07/03/19,07/11/19,17,326,5,0.075,498.88,978.2
3398,In-Store,WARE-UHY1004,02/04/19,07/04/19,07/13/19,7,211,4,0.05,914.55,"1,172.50"
3399,In-Store,WARE-NMK1003,02/04/19,07/04/19,07/11/19,8,147,1,0.15,442.2,"1,105.50"
3400,Online,WARE-MKL1006,05/15/19,07/04/19,07/21/19,20,350,5,0.075,"1,739.05","2,760.40"
3401,Online,WARE-XYS1001,05/15/19,07/04/19,07/14/19,17,53,1,0.05,134,268
3402,In-Store,WARE-NBV1002,02/04/19,07/04/19,07/29/19,6,74,7,0.1,984.5,"1,246.20"
3403,Online,WARE-UHY1004,05/15/19,07/05/19,07/09/19,15,214,1,0.05,"1,441.71","2,720.20"
3404,Online,WARE-NMK1003,02/04/19,07/05/19,07/23/19,19,174,4,0.4,962.46,"1,132.30"
3405,Online,WARE-UHY1004,02/04/19,07/05/19,07/12/19,19,229,2,0.15,494.39,"1,051.90"
3406,In-Store,WARE-MKL1006,05/15/19,07/05/19,07/21/19,6,329,3,0.2,556.1,"1,112.20"
3407,In-Store,WARE-NMK1003,02/04/19,07/05/19,07/08/19,9,124,5,0.05,"2,953.36","3,886.00"
3408,In-Store,WARE-MKL1006,02/04/19,07/05/19,08/02/19,7,339,2,0.1,"1,834.46","2,479.00"
3409,Online,WARE-NMK1003,02/04/19,07/05/19,07/24/19,15,139,1,0.15,542.7,"1,085.40"
3410,In-Store,WARE-UHY1004,02/04/19,07/05/19,07/22/19,5,209,6,0.075,369.04,683.4
3411,Wholesale,WARE-PUJ1005,02/04/19,07/05/19,07/21/19,26,281,1,0.05,415.67,944.7
3412,In-Store,WARE-UHY1004,02/04/19,07/06/19,07/15/19,7,208,4,0.075,648.02,"1,045.20"
3413,In-Store,WARE-MKL1006,05/15/19,07/06/19,08/03/19,5,343,7,0.2,626.58,"1,118.90"
3414,Online,WARE-UHY1004,05/15/19,07/06/19,07/24/19,19,257,3,0.1,782.56,"1,956.40"
3415,Online,WARE-NBV1002,05/15/19,07/06/19,08/02/19,17,83,8,0.4,434.16,"1,085.40"
3416,Distributor,WARE-PUJ1005,05/15/19,07/06/19,07/22/19,23,321,1,0.1,934.25,"1,112.20"
3417,Distributor,WARE-NBV1002,02/04/19,07/06/19,07/29/19,20,67,3,0.05,146.26,247.9
3418,In-Store,WARE-UHY1004,02/04/19,07/07/19,07/11/19,12,249,4,0.05,728.96,"1,139.00"
3419,In-Store,WARE-NMK1003,05/15/19,07/07/19,08/04/19,10,133,1,0.4,633.49,"1,038.50"
3420,Distributor,WARE-NMK1003,02/04/19,07/07/19,07/15/19,23,179,3,0.05,841.39,"1,078.70"
3421,In-Store,WARE-NMK1003,05/15/19,07/07/19,07/14/19,5,191,3,0.075,"2,270.90","3,604.60"
3422,Distributor,WARE-NMK1003,05/15/19,07/07/19,07/15/19,23,141,7,0.075,531.31,871
3423,Wholesale,WARE-NMK1003,02/04/19,07/07/19,07/18/19,28,132,3,0.05,512.15,984.9
3424,Online,WARE-NMK1003,02/04/19,07/07/19,07/29/19,18,153,8,0.2,"4,552.25","5,989.80"
3425,Wholesale,WARE-NBV1002,05/15/19,07/07/19,07/21/19,27,86,5,0.1,616.27,978.2
3426,Wholesale,WARE-XYS1001,05/15/19,07/07/19,07/23/19,27,1,7,0.1,"1,429.51","1,701.80"
3427,Online,WARE-NMK1003,02/04/19,07/07/19,07/10/19,12,170,8,0.15,"1,080.58","1,688.40"
3428,In-Store,WARE-NMK1003,05/15/19,07/08/19,07/18/19,6,177,5,0.05,"1,065.97","2,479.00"
3429,Wholesale,WARE-XYS1001,05/15/19,07/08/19,07/19/19,26,57,6,0.05,175.81,214.4
3430,Online,WARE-XYS1001,02/04/19,07/08/19,08/01/19,15,43,6,0.3,"1,046.54","1,902.80"
3431,In-Store,WARE-PUJ1005,02/04/19,07/08/19,07/28/19,12,272,4,0.05,214.4,268
3432,In-Store,WARE-XYS1001,02/04/19,07/08/19,07/23/19,4,16,8,0.15,725.21,884.4
3433,Online,WARE-NMK1003,02/04/19,07/08/19,07/26/19,15,197,7,0.1,939.88,"1,118.90"
3434,Online,WARE-XYS1001,02/04/19,07/08/19,07/30/19,16,9,4,0.075,"1,462.61","1,976.50"
3435,In-Store,WARE-XYS1001,05/15/19,07/09/19,07/27/19,6,38,5,0.1,"3,526.55","6,411.90"
3436,Online,WARE-MKL1006,02/04/19,07/09/19,07/26/19,15,341,5,0.075,870.2,"1,279.70"
3437,In-Store,WARE-NBV1002,02/04/19,07/09/19,07/25/19,9,73,2,0.05,831,"1,051.90"
3438,Online,WARE-NMK1003,02/04/19,07/09/19,07/31/19,20,120,1,0.05,"1,020.28","1,889.40"
3439,Online,WARE-UHY1004,02/04/19,07/09/19,07/28/19,20,209,2,0.05,528.56,"1,078.70"
3440,Online,WARE-UHY1004,02/04/19,07/09/19,07/11/19,13,239,2,0.15,"1,678.89","2,505.80"
3441,Online,WARE-MKL1006,05/15/19,07/10/19,07/29/19,15,339,5,0.15,"1,708.50","2,847.50"
3442,In-Store,WARE-PUJ1005,05/15/19,07/10/19,07/16/19,10,275,2,0.05,"1,445.86","2,780.50"
3443,Distributor,WARE-PUJ1005,02/04/19,07/10/19,07/29/19,23,286,7,0.05,"1,249.95","2,358.40"
3444,In-Store,WARE-PUJ1005,05/15/19,07/10/19,08/02/19,2,313,3,0.05,"4,680.69","6,411.90"
3445,In-Store,WARE-XYS1001,02/04/19,07/10/19,07/20/19,8,31,6,0.075,469.94,"1,118.90"
3446,Distributor,WARE-NBV1002,05/15/19,07/10/19,08/05/19,22,80,2,0.1,"3,431.74","5,279.60"
3447,Wholesale,WARE-PUJ1005,05/15/19,07/10/19,07/16/19,26,278,6,0.15,644.88,"1,172.50"
3448,Distributor,WARE-XYS1001,05/15/19,07/10/19,07/16/19,25,5,8,0.1,480.79,"1,045.20"
3449,Online,WARE-UHY1004,05/15/19,07/10/19,08/07/19,14,203,5,0.05,635.56,"1,025.10"
3450,In-Store,WARE-NBV1002,02/04/19,07/10/19,08/04/19,10,71,6,0.1,"3,577.40","5,420.30"
3451,Distributor,WARE-MKL1006,02/04/19,07/11/19,07/26/19,25,343,2,0.05,616.27,844.2
3452,In-Store,WARE-NMK1003,02/04/19,07/11/19,07/17/19,9,151,4,0.15,"3,241.73","3,859.20"
3453,Online,WARE-PUJ1005,05/15/19,07/11/19,08/01/19,14,303,5,0.1,"2,232.44","3,986.50"
3454,In-Store,WARE-NMK1003,05/15/19,07/12/19,08/07/19,10,92,5,0.15,859.68,"1,829.10"
3455,Wholesale,WARE-NMK1003,02/04/19,07/12/19,07/25/19,26,151,8,0.3,"1,455.24","2,425.40"
3456,Online,WARE-NMK1003,02/04/19,07/12/19,07/17/19,13,112,2,0.15,679.58,"1,078.70"
3457,Distributor,WARE-NMK1003,02/04/19,07/12/19,08/03/19,22,153,7,0.1,"2,423.79","3,189.20"
3458,Distributor,WARE-PUJ1005,05/15/19,07/12/19,08/01/19,22,328,7,0.05,664.77,810.7
3459,In-Store,WARE-NMK1003,02/04/19,07/12/19,07/24/19,1,173,4,0.05,"2,062.26","3,819.00"
3460,Wholesale,WARE-NMK1003,02/04/19,07/13/19,07/28/19,27,151,8,0.075,"2,566.37","3,564.40"
3461,Distributor,WARE-NMK1003,05/15/19,07/13/19,07/29/19,22,187,1,0.05,"1,011.23","2,351.70"
3462,Online,WARE-UHY1004,02/04/19,07/13/19,07/28/19,15,239,1,0.3,827.72,"1,165.80"
3463,Online,WARE-NMK1003,02/04/19,07/13/19,07/30/19,20,127,7,0.05,633.95,"1,112.20"
3464,Online,WARE-UHY1004,05/15/19,07/13/19,08/07/19,12,215,5,0.1,623.17,877.7
3465,In-Store,WARE-PUJ1005,05/15/19,07/14/19,08/05/19,7,305,6,0.15,"1,431.12","1,788.90"
3466,Distributor,WARE-NMK1003,02/04/19,07/14/19,08/07/19,22,145,3,0.075,"1,374.84","2,546.00"
3467,Online,WARE-NBV1002,05/15/19,07/14/19,08/07/19,13,87,2,0.05,"1,725.92","2,465.60"
3468,Wholesale,WARE-PUJ1005,05/15/19,07/14/19,07/17/19,27,291,1,0.15,"4,228.97","5,956.30"
3469,Online,WARE-PUJ1005,05/15/19,07/14/19,08/08/19,16,296,5,0.05,686.08,"1,072.00"
3470,Online,WARE-MKL1006,05/15/19,07/14/19,07/17/19,16,337,8,0.1,674.96,978.2
3471,In-Store,WARE-UHY1004,05/15/19,07/14/19,07/26/19,6,212,5,0.2,79.6,180.9
3472,Distributor,WARE-NMK1003,02/04/19,07/14/19,07/20/19,21,112,1,0.05,428.8,857.6
3473,Online,WARE-MKL1006,02/04/19,07/14/19,08/01/19,15,345,1,0.075,"3,740.95","5,755.30"
3474,Distributor,WARE-PUJ1005,02/04/19,07/14/19,07/24/19,22,281,8,0.075,"1,988.56","2,485.70"
3475,In-Store,WARE-NMK1003,05/15/19,07/15/19,07/28/19,9,199,1,0.1,639.58,864.3
3476,In-Store,WARE-XYS1001,02/04/19,07/15/19,07/18/19,8,54,8,0.075,498.61,817.4
3477,In-Store,WARE-NMK1003,02/04/19,07/15/19,07/19/19,10,170,5,0.075,675.03,"1,038.50"
3478,In-Store,WARE-NMK1003,02/04/19,07/15/19,07/17/19,7,114,4,0.15,928.29,"1,092.10"
3479,Online,WARE-PUJ1005,02/04/19,07/15/19,07/27/19,14,302,3,0.075,"1,912.85","3,825.70"
3480,Online,WARE-PUJ1005,02/04/19,07/15/19,07/21/19,15,296,2,0.1,128.98,167.5
3481,Distributor,WARE-NBV1002,05/15/19,07/15/19,08/09/19,21,80,7,0.075,"2,127.38","3,939.60"
3482,In-Store,WARE-XYS1001,02/04/19,07/15/19,08/05/19,2,30,5,0.15,167.23,261.3
3483,In-Store,WARE-UHY1004,05/15/19,07/15/19,07/22/19,9,235,5,0.15,"1,454.97","2,385.20"
3484,In-Store,WARE-NBV1002,05/15/19,07/15/19,08/02/19,11,71,1,0.4,"3,131.38","3,865.90"
3485,In-Store,WARE-PUJ1005,05/15/19,07/16/19,08/02/19,12,294,5,0.05,"1,571.28","3,832.40"
3486,In-Store,WARE-NMK1003,02/04/19,07/16/19,07/29/19,11,129,2,0.1,"2,658.23","3,852.50"
3487,Online,WARE-XYS1001,02/04/19,07/16/19,07/22/19,13,2,1,0.075,137.22,214.4
3488,Online,WARE-PUJ1005,02/04/19,07/16/19,07/25/19,17,303,5,0.2,178.22,254.6
3489,Distributor,WARE-MKL1006,02/04/19,07/16/19,08/01/19,23,353,5,0.3,436.84,"1,092.10"
3490,In-Store,WARE-MKL1006,02/04/19,07/17/19,08/02/19,6,347,2,0.1,911.74,"1,688.40"
3491,In-Store,WARE-NMK1003,05/15/19,07/17/19,08/04/19,3,89,2,0.15,"1,269.11","3,021.70"
3492,Online,WARE-NMK1003,02/04/19,07/17/19,07/25/19,19,110,8,0.4,"2,866.13","3,926.20"
3493,In-Store,WARE-NBV1002,02/04/19,07/17/19,07/27/19,2,84,1,0.15,"1,241.85","2,257.90"
3494,Online,WARE-NMK1003,02/04/19,07/17/19,08/12/19,15,124,2,0.05,"2,172.41","2,586.20"
3495,In-Store,WARE-PUJ1005,02/04/19,07/17/19,07/26/19,8,276,1,0.05,617.87,"1,065.30"
3496,In-Store,WARE-MKL1006,02/04/19,07/17/19,07/31/19,2,360,5,0.075,"1,322.38","3,075.30"
3497,In-Store,WARE-PUJ1005,05/15/19,07/17/19,07/19/19,4,297,7,0.05,547.93,"1,165.80"
3498,Online,WARE-MKL1006,05/15/19,07/17/19,08/05/19,19,355,3,0.075,"2,467.88","5,875.90"
3499,Wholesale,WARE-XYS1001,02/04/19,07/18/19,07/26/19,27,7,3,0.075,145.39,207.7
3500,Wholesale,WARE-MKL1006,02/04/19,07/18/19,08/05/19,26,356,2,0.1,872.34,"1,038.50"
3501,In-Store,WARE-PUJ1005,02/04/19,07/18/19,08/13/19,9,266,1,0.4,"4,758.41","6,023.30"
3502,In-Store,WARE-PUJ1005,05/15/19,07/18/19,07/24/19,4,302,5,0.05,501.7,964.8
3503,Distributor,WARE-PUJ1005,05/15/19,07/18/19,08/02/19,25,326,7,0.4,"1,351.93","2,371.80"
3504,Online,WARE-NMK1003,02/04/19,07/18/19,08/07/19,18,107,5,0.2,742.9,884.4
3505,Wholesale,WARE-NBV1002,05/15/19,07/18/19,08/08/19,27,77,7,0.05,"2,058.91","2,941.30"
3506,In-Store,WARE-NMK1003,02/04/19,07/18/19,08/04/19,6,99,1,0.05,"1,251.09","1,762.10"
3507,In-Store,WARE-XYS1001,02/04/19,07/18/19,08/12/19,3,30,3,0.05,"5,118.80","6,398.50"
3508,Wholesale,WARE-NMK1003,02/04/19,07/19/19,08/11/19,27,130,7,0.2,"1,197.49","1,963.10"
3509,In-Store,WARE-NMK1003,02/04/19,07/19/19,08/01/19,9,127,1,0.1,654.26,"1,038.50"
3510,In-Store,WARE-XYS1001,05/15/19,07/19/19,08/12/19,9,47,7,0.05,674.36,"1,226.10"
3511,In-Store,WARE-MKL1006,05/15/19,07/19/19,07/22/19,12,349,1,0.15,841.39,"1,219.40"
3512,In-Store,WARE-UHY1004,05/15/19,07/19/19,07/21/19,8,242,6,0.3,"2,989.27","5,748.60"
3513,Distributor,WARE-MKL1006,05/15/19,07/19/19,07/31/19,25,350,6,0.2,334.2,777.2
3514,In-Store,WARE-MKL1006,02/04/19,07/19/19,07/26/19,10,367,3,0.15,761.86,917.9
3515,In-Store,WARE-NMK1003,05/15/19,07/19/19,08/15/19,8,185,6,0.15,462.84,"1,051.90"
3516,In-Store,WARE-PUJ1005,02/04/19,07/19/19,08/11/19,1,272,5,0.1,679.38,"1,132.30"
3517,Distributor,WARE-PUJ1005,05/15/19,07/19/19,07/24/19,22,269,1,0.15,"3,020.36","6,164.00"
3518,In-Store,WARE-PUJ1005,02/04/19,07/19/19,07/22/19,8,311,4,0.05,"2,082.23","2,539.30"
3519,Distributor,WARE-UHY1004,05/15/19,07/20/19,08/09/19,23,246,5,0.15,"3,792.60","6,117.10"
3520,Online,WARE-NMK1003,02/04/19,07/20/19,07/28/19,18,139,1,0.075,"2,465.60","3,852.50"
3521,Online,WARE-UHY1004,05/15/19,07/20/19,08/02/19,14,239,3,0.05,"2,069.50","3,832.40"
3522,In-Store,WARE-PUJ1005,05/15/19,07/20/19,08/03/19,1,300,8,0.1,799.18,"1,125.60"
3523,In-Store,WARE-PUJ1005,05/15/19,07/20/19,07/24/19,7,297,6,0.05,"1,420.80","3,088.70"
3524,In-Store,WARE-XYS1001,05/15/19,07/20/19,08/05/19,10,20,6,0.05,841.19,"1,038.50"
3525,Online,WARE-UHY1004,05/15/19,07/20/19,08/02/19,19,219,7,0.1,431.55,757.1
3526,Distributor,WARE-NMK1003,05/15/19,07/20/19,07/25/19,22,121,7,0.05,100.77,214.4
3527,In-Store,WARE-NMK1003,05/15/19,07/21/19,08/14/19,10,178,4,0.05,607.82,750.4
3528,Online,WARE-UHY1004,05/15/19,07/21/19,08/17/19,16,235,6,0.2,606.22,"1,045.20"
3529,Online,WARE-NMK1003,02/04/19,07/21/19,08/03/19,18,91,6,0.05,163.21,194.3
3530,In-Store,WARE-NMK1003,05/15/19,07/21/19,08/13/19,1,145,7,0.075,147.74,234.5
3531,In-Store,WARE-NMK1003,05/15/19,07/21/19,08/02/19,9,175,4,0.075,"2,698.43","3,597.90"
3532,Online,WARE-NMK1003,05/15/19,07/21/19,07/31/19,14,134,4,0.1,387.39,790.6
3533,Online,WARE-NBV1002,05/15/19,07/21/19,07/30/19,15,86,5,0.1,"3,891.76","6,177.40"
3534,Online,WARE-NBV1002,02/04/19,07/21/19,08/18/19,18,72,6,0.075,544.98,"1,112.20"
3535,Wholesale,WARE-XYS1001,02/04/19,07/21/19,07/29/19,26,14,1,0.1,"1,530.82","1,822.40"
3536,Online,WARE-XYS1001,02/04/19,07/21/19,07/28/19,19,6,5,0.05,302.17,737
3537,In-Store,WARE-NMK1003,05/15/19,07/21/19,07/31/19,6,189,1,0.1,656.2,790.6
3538,In-Store,WARE-MKL1006,05/15/19,07/21/19,08/11/19,11,338,7,0.05,505.85,"1,011.70"
3539,Distributor,WARE-NMK1003,05/15/19,07/22/19,08/17/19,22,159,2,0.05,489.64,"1,165.80"
3540,In-Store,WARE-NMK1003,02/04/19,07/22/19,07/29/19,4,141,2,0.075,"1,392.93","2,211.00"
3541,In-Store,WARE-XYS1001,02/04/19,07/22/19,07/31/19,2,7,2,0.075,487.76,750.4
3542,In-Store,WARE-PUJ1005,02/04/19,07/22/19,07/27/19,8,306,8,0.075,725.81,"1,051.90"
3543,Distributor,WARE-UHY1004,02/04/19,07/22/19,08/07/19,24,247,7,0.1,"3,201.93","5,427.00"
3544,Online,WARE-MKL1006,02/04/19,07/22/19,08/14/19,19,358,3,0.1,"1,854.29","2,505.80"
3545,In-Store,WARE-NMK1003,05/15/19,07/22/19,07/30/19,10,200,3,0.075,"2,624.79","3,162.40"
3546,Wholesale,WARE-UHY1004,05/15/19,07/22/19,07/29/19,27,222,1,0.05,"1,717.21","3,122.20"
3547,Online,WARE-UHY1004,05/15/19,07/22/19,08/14/19,13,206,2,0.15,450.24,"1,125.60"
3548,In-Store,WARE-MKL1006,05/15/19,07/22/19,08/01/19,9,352,3,0.05,"1,311.86","2,385.20"
3549,Online,WARE-PUJ1005,05/15/19,07/22/19,08/17/19,16,328,8,0.15,"2,376.09","3,832.40"
3550,In-Store,WARE-PUJ1005,02/04/19,07/22/19,08/12/19,7,327,1,0.15,722.46,"1,762.10"
3551,In-Store,WARE-MKL1006,02/04/19,07/23/19,07/31/19,4,344,4,0.075,469.54,978.2
3552,In-Store,WARE-NMK1003,05/15/19,07/23/19,08/15/19,2,138,6,0.1,"2,218.91","3,825.70"
3553,In-Store,WARE-NMK1003,02/04/19,07/23/19,08/10/19,5,98,3,0.05,582.23,737
3554,In-Store,WARE-NBV1002,05/15/19,07/23/19,08/15/19,1,60,3,0.075,"1,260.67","1,969.80"
3555,In-Store,WARE-NBV1002,05/15/19,07/23/19,08/12/19,4,74,4,0.05,423.44,"1,058.60"
3556,In-Store,WARE-UHY1004,05/15/19,07/23/19,07/29/19,1,214,7,0.075,72.36,180.9
3557,Online,WARE-PUJ1005,05/15/19,07/23/19,07/26/19,15,328,8,0.3,"1,964.98","2,519.20"
3558,Online,WARE-PUJ1005,05/15/19,07/23/19,08/12/19,16,288,3,0.075,"2,073.11","3,839.10"
3559,Wholesale,WARE-XYS1001,05/15/19,07/24/19,08/14/19,28,30,7,0.075,"3,814.98","5,226.00"
3560,Online,WARE-MKL1006,05/15/19,07/24/19,08/16/19,15,355,1,0.075,217.08,268
3561,In-Store,WARE-MKL1006,05/15/19,07/24/19,08/02/19,4,343,3,0.075,"1,027.78","1,742.00"
3562,Online,WARE-NMK1003,05/15/19,07/24/19,08/16/19,18,124,7,0.05,435.5,871
3563,In-Store,WARE-UHY1004,05/15/19,07/24/19,08/09/19,6,235,1,0.2,138.82,247.9
3564,Distributor,WARE-PUJ1005,02/04/19,07/24/19,08/08/19,20,325,2,0.075,915.96,"1,869.30"
3565,In-Store,WARE-UHY1004,05/15/19,07/24/19,07/30/19,2,228,6,0.05,"1,160.78","2,579.50"
3566,In-Store,WARE-NBV1002,05/15/19,07/24/19,07/27/19,11,73,8,0.075,"1,212.97","1,956.40"
3567,Online,WARE-UHY1004,05/15/19,07/24/19,08/07/19,15,205,1,0.05,"1,864.21","2,519.20"
3568,In-Store,WARE-PUJ1005,05/15/19,07/25/19,08/02/19,11,325,1,0.4,597.98,797.3
3569,Online,WARE-UHY1004,02/04/19,07/25/19,08/04/19,19,233,3,0.075,"3,542.02","5,366.70"
3570,In-Store,WARE-NMK1003,05/15/19,07/25/19,08/06/19,4,138,3,0.2,"1,370.75","3,343.30"
3571,In-Store,WARE-UHY1004,05/15/19,07/25/19,08/08/19,1,229,2,0.2,"2,836.51","3,939.60"
3572,Distributor,WARE-XYS1001,05/15/19,07/25/19,08/17/19,24,52,5,0.075,"1,542.74","2,659.90"
3573,Online,WARE-PUJ1005,02/04/19,07/26/19,08/04/19,13,279,4,0.1,405.35,737
3574,Online,WARE-UHY1004,05/15/19,07/26/19,08/01/19,13,213,4,0.075,"2,549.22","3,108.80"
3575,Wholesale,WARE-NMK1003,05/15/19,07/26/19,08/12/19,28,192,5,0.3,"2,191.17","3,423.70"
3576,In-Store,WARE-NBV1002,02/04/19,07/26/19,08/06/19,8,60,1,0.05,121.2,180.9
3577,Online,WARE-PUJ1005,05/15/19,07/26/19,08/14/19,14,283,8,0.05,505.45,"1,232.80"
3578,Distributor,WARE-NMK1003,05/15/19,07/26/19,08/03/19,21,202,7,0.075,"3,218.81","6,311.40"
3579,Online,WARE-PUJ1005,05/15/19,07/26/19,08/01/19,14,310,4,0.15,728.96,"1,072.00"
